user_username,user_display_name,user_profile_url,text,hashtags,mentions,has_image,has_video,timestamp,tweet_url,tweet_id,views,is_retweet,extracted_at
IX-A,IX-A,https://twitter.com/westcarlif,"Still on this uber might have the largest share but low profit margins compared to Tesla same to the way Apple is in the phone market.
https://status/1893051645778395391?t=wx-YGsMs14asAH0JrjK8cg&s=19…",,https://x.com/SawyerMerritt/status/1893051645778395391?t=wx-YGsMs14asAH0JrjK8cg&s=19…,False,False,2025-02-22T06:34:35.000Z,https://twitter.com/westcarlif/status/1893187615349748005,1893187615349748005,19.0,False,2025-02-26T20:58:06.339101
Shay Boloor,Shay Boloor,https://twitter.com/StockSavvyShay,"$UBER Q4 Earnings 

• Sales $11.96B vs Est. $11.77B
• EPS $3.21 vs Est. $0.66
• EBITDA $1.84B vs Est. $1.85B

Q1 Guidance 
• Gross Bookings $43B vs Est. $43.5B
• EBITDA $1.85B vs Est. $1.84B",,,True,False,2025-02-05T12:02:42.000Z,https://twitter.com/StockSavvyShay/status/1887109592628474274,1887109592628474274,44000.0,False,2025-02-26T20:58:08.593203
FinChat,FinChat,https://twitter.com/finchat_io,"5 Companies that are rapidly increasing profit margins:

1.) Uber$UBER

Operating Margin:

2017: -49%
2024: 14%",,,True,False,2025-01-06T20:45:02.000Z,https://twitter.com/finchat_io/status/1876369406571544742,1876369406571544742,79000.0,False,2025-02-26T20:58:12.604564
سعيد عبدالجبَّار,سعيد عبدالجبَّار,https://twitter.com/Saeed_AJ,"أعلن المستثمر @BillAckman أن صندوقه @PershingSquare قام بشراء 30.3 مليون سهم في $UBER لاعتقاده أن اليهم قد يرتفع بأكثر من 100% خلال 3 سنوات:

بعض أرقام $UBER المذكورة في تقرير الصندوق:

- 170 مليون مستخدم شهرياً
- 8 مليون سائق في 70 دولة
- 160 مليار دولار إجمالي قيمة الرحلات",,"@BillAckman,@PershingSquare",True,False,2025-02-19T18:13:00.000Z,https://twitter.com/Saeed_AJ/status/1892276212300730823,1892276212300730823,4100.0,False,2025-02-26T20:58:14.961918
Evan,Evan,https://twitter.com/StockMKTNewz,"$UBER JUST REPORTED EARNINGS

EPS of $3.21 beating expectations of $0.48
Revenue of $11.96B beating expectations of $11.8B",,,True,False,2025-02-05T12:04:22.000Z,https://twitter.com/StockMKTNewz/status/1887110013543420098,1887110013543420098,262000.0,False,2025-02-26T20:58:20.434258
DOPEMIND,DOPEMIND,https://twitter.com/dopemind10,"$UFD is echo.       $UFD is rise.
$UFD is countless.   $UFD defies.
$UFD is movement.    $UFD is flow.
$UFD is fire.       $UFD will grow.

$UFD is reaching.    $UFD is high.
$UFD is lifting.     $UFD won’t die.
$UFD is bonded.      $UFD is strong.
$UFD is melody.      $UFD is",,,True,False,2025-02-24T07:36:19.000Z,https://twitter.com/dopemind10/status/1893927924006257130,1893927924006257130,221.0,False,2025-02-26T20:58:25.709563
Quality Investing with Aria,Quality Investing with Aria,https://twitter.com/QualityInvest5,"It does bring a smile to my face $UBER +32% YTD
$TSLA -14% YTD",,,False,False,2025-02-12T20:23:56.000Z,https://twitter.com/QualityInvest5/status/1889772447248838977,1889772447248838977,18000.0,False,2025-02-26T20:58:31.099655
Noble Investing,Noble Investing,https://twitter.com/NobleInvesting,"$UBER vs $TSLA: Why Uber's Stock Will Thrive - With or Without a Robotaxi Deal

Now Live --> https://",,,True,False,2025-02-24T01:11:35.000Z,https://twitter.com/NobleInvesting/status/1893831105918144562,1893831105918144562,340.0,False,2025-02-26T20:58:31.105914
VolatilityX,VolatilityX,https://twitter.com/XVolatility,"With multiple endeavors boosting its operational dynamics, Uber recently reported a 23% YoY growth in combined Mobility and Delivery revenue totaling $10.7 billion. The tech giant also moved up with a net income of $6.9 billion. On the horizon, CEO Dara Khosrowshahi is set to",,,False,False,2025-02-24T22:33:18.000Z,https://twitter.com/XVolatility/status/1894153657601724558,1894153657601724558,76.0,False,2025-02-26T20:58:34.820259
Separate_and_safe,Separate_and_safe,https://twitter.com/AndSeparate,The company shifts from a gig economy model to a tech-driven future with self-driving technology,,,False,False,2025-02-24T18:59:24.000Z,https://twitter.com/AndSeparate/status/1894099829988450351,1894099829988450351,13.0,False,2025-02-26T20:58:42.285619
Quality Investing with Aria,Quality Investing with Aria,https://twitter.com/QualityInvest5,"""oh no $UBERstock went up I missed it""

Meanwhile the P/FCF chart looks like this",,,True,False,2025-02-11T21:25:27.000Z,https://twitter.com/QualityInvest5/status/1889425541083656444,1889425541083656444,58000.0,False,2025-02-26T20:58:42.289607
Oliver | MMMT Wealth (CPA),Oliver | MMMT Wealth (CPA),https://twitter.com/MMMTwealth,"The PEG ratio is an incredible metric to look at.

Here's 10 quality companies with a PEG below 0.9x (undervalued) 

1. Uber | $UBERRevenue growth: 17.9%
PEG: 0.70x
Net income margin: 57.6%

Commentary: A lot of the sentiment around $UBER today is purely down to the AV",,,True,False,2025-02-16T14:40:39.000Z,https://twitter.com/MMMTwealth/status/1891135610045497809,1891135610045497809,268000.0,False,2025-02-26T20:58:42.294799
Yaseen Aslam,Yaseen Aslam,https://twitter.com/Yaseenaslam381,"#Uber drivers in Canada protest on Tuesday 28 Sept at 10.30am to 12.30pm Outside Uber Toronto Office, 1980 MATHESON BLVD, EAST, MISSISSAUGA, ON L4W 5N3

#UberStrike#UberToronto#UberProtest#Toronto#GigEconomy#workersrighthttps:///ADCUnion/status/1441791036779491338…","#Uber,#UberStrike,#UberToronto,#UberProtest,#Toronto,#GigEconomy,#workersright",https://x.com/ADCUnion/statu/ADCUnion/status/1441791036779491338…,False,False,2021-09-25T16:11:27.000Z,https://twitter.com/Yaseenaslam381/status/1441797507047038980,1441797507047038980,,False,2025-02-26T20:58:44.593191
DRIVE NOW Magazine,DRIVE NOW Magazine,https://twitter.com/drivenowmag,"Hundreds of taxis joined a protest in central Barcelona on Thursday to protest against the return of Uber which had pulled out of the city in 2019 following a dispute.

READ MORE: https:// <--
.
.
.
#barcelonataxi#taxi#taxidrivers#uber#ubernews#uberdriver#bar","#barcelonataxi,#taxi,#taxidrivers,#uber,#ubernews,#uberdriver,#bar",,True,False,2021-03-20T03:15:12.000Z,https://twitter.com/drivenowmag/status/1373110848999235590,1373110848999235590,,False,2025-02-26T20:58:44.594896
Stefanie Carillo,Stefanie Carillo,https://twitter.com/StefanieCarillo,"A protest means NOT GOING TO WORK. Not creating traffic. I’m in an #uber right now and this #uberprotest is dumb, unsafe and I’m glad the nypd are now getting involved. Not my fault ya’ll can’t organize enough to pull off a successful protest. FIGURE IT OUT","#uber,#uberprotest",,False,False,2019-09-17T13:22:25.000Z,https://twitter.com/StefanieCarillo/status/1173950334584184832,1173950334584184832,,False,2025-02-26T20:58:44.603936
Startup Domains,Startup Domains,https://twitter.com/RoyalPremiums,"Uber, Lyft drivers protest in cities across the U.S.
#UBERprotest#LyftProtesthttps://uber-lyft-strike-us-1.5127421…","#UBERprotest,#LyftProtest",,False,False,2019-05-08T17:51:25.000Z,https://twitter.com/RoyalPremiums/status/1126182831653367808,1126182831653367808,,False,2025-02-26T20:58:44.608606
Tracey nolls,Tracey nolls,https://twitter.com/NollsTracey,Live stream of protest. Uber drops drivers pay to $.60 a mile https://#uber#uberla#uberprotest,"#uber,#uberla,#uberprotest",,False,False,2019-03-25T19:17:48.000Z,https://twitter.com/NollsTracey/status/1110259506120933376,1110259506120933376,,False,2025-02-26T20:58:44.612451
Lorna Roberts plus model,Lorna Roberts plus model,https://twitter.com/lornaphotosnap,#blackfriarsroad + #blackfriarsbridge at standstill #uber#taxi drivers #protest#uberprotest#taxiprotest#tfl#news,"#blackfriarsroad,#blackfriarsbridge,#uber,#taxi,#protest,#uberprotest,#taxiprotest,#tfl,#news",,False,False,2019-01-14T11:55:38.000Z,https://twitter.com/lornaphotosnap/status/1084781081415610368,1084781081415610368,,False,2025-02-26T20:58:44.618792
Mumbai24News,Mumbai24News,https://twitter.com/mumbai24news,"Congress Mumbai Head @sanjaynirupam on Ola/ UberProtest at Azad Maidan | Mumbai | Maharashtra | India | 2018

Follow Mumbai24News on Youtube for more News & Updates...

#Ola#Uber#OlaProtest#UberProtest#Mumbai#News#breaking#breakingnews#India#Congress@INCMumbai #2018","#Ola,#Uber,#OlaProtest,#UberProtest,#Mumbai,#News,#breaking,#breakingnews,#India,#Congress","@sanjaynirupam,@INCMumbai",True,False,2018-11-03T16:57:49.000Z,https://twitter.com/mumbai24news/status/1058765199556009984,1058765199556009984,,False,2025-02-26T20:58:44.624395
Yaseen Aslam,Yaseen Aslam,https://twitter.com/Yaseenaslam381,"@JonCruddas_1Uber drivers going on strike in 3 different UK cities, in the first UK national strike in the sharing economy. 
Will you support & join drivers from your constituency who w protest outside Uber Aldgate at 1pm on 9th Oct?
#uberprotest#Ustrikehttps://tus/1048522939069603840…","#uberprotest,#Ustrike","@JonCruddas_1,https://x.com/united_phd/status/1048522939069603840…",False,False,2018-10-07T23:01:53.000Z,https://twitter.com/Yaseenaslam381/status/1049072347976749056,1049072347976749056,,False,2025-02-26T20:58:55.593526
Yaseen Aslam,Yaseen Aslam,https://twitter.com/Yaseenaslam381,"@FitzMP Uber drivers going on strike in 3 different UK cities, in the 'first UK national strike in the sharing economy' 

Will you support & join drivers from your constituency who will protest outside Uber Aldgate at 1pm on 9th Oct?

#uberprotest#Ustrikehttps://tus/1048522939069603840…","#uberprotest,#Ustrike",https://x.com/united_phd/status/1048522939069603840…,False,False,2018-10-07T22:52:56.000Z,https://twitter.com/Yaseenaslam381/status/1049070097451683850,1049070097451683850,,False,2025-02-26T20:58:55.599626
Yaseen Aslam,Yaseen Aslam,https://twitter.com/Yaseenaslam381,"@rushanaraaliUber drivers going on strike in 3 different UK cities, in the 'first UK national strike in the sharing economy' 

Will you support & join drivers from your constituency who protest outside Uber Aldgate at 1pm on 9th Oct?
#uberprotest#Ustrikehttps://tus/1048522939069603840…","#uberprotest,#Ustrike","@rushanaraali,https://x.com/united_phd/status/1048522939069603840…",False,False,2018-10-07T22:49:50.000Z,https://twitter.com/Yaseenaslam381/status/1049069316967157760,1049069316967157760,,False,2025-02-26T20:58:57.459522
Eboue #1 fan,Eboue #1 fan,https://twitter.com/tait_aaron,"Uber protesting outside Aldgate East tower, causing traffic and blocking roads #uber#protest#aldgateeast#uberprotest","#uber,#protest,#aldgateeast,#uberprotest",,True,False,2018-09-20T13:45:54.000Z,https://twitter.com/tait_aaron/status/1042771837720125441,1042771837720125441,,False,2025-02-26T20:58:57.464548
Jacaranda FM Traffic,Jacaranda FM Traffic,https://twitter.com/jaca_traffic,"PRETORIA  
      
UBER DRIVER PROTEST heading through through the Pretoria CBD. EXPECT DELAYS in the area. #UberProtest",#UberProtest,,False,False,2018-03-09T09:44:50.000Z,https://twitter.com/jaca_traffic/status/972045535719972864,972045535719972864,,False,2025-02-26T20:59:01.345069
IBTimes UK Business,IBTimes UK Business,https://twitter.com/IBTimesUKBiz,Another #Uber tussle: Drivers protest regulation of ride-sharing apps in #Brazilhttp://#Uberprotest,"#Uber,#Brazil,#Uberprotest",,False,False,2017-10-31T09:58:13.000Z,https://twitter.com/IBTimesUKBiz/status/925300871960940544,925300871960940544,,False,2025-02-26T20:59:01.345069
Philip Wigg,Philip Wigg,https://twitter.com/philipwigg,Where/when is the London Uberprotest going to be? #UberProtest#uber,"#UberProtest,#uber",,False,False,2017-09-22T10:38:48.000Z,https://twitter.com/philipwigg/status/911177958215307264,911177958215307264,,False,2025-02-26T20:59:01.345069
Yaseen Aslam,Yaseen Aslam,https://twitter.com/Yaseenaslam381,"Not long for 27th September protest ""End Precarious Labour"" organised by @IWGBunion & @United_PHD members Vs Uber kick off. #UberProtest",#UberProtest,"@IWGBunion,@United_PHD",True,False,2017-09-04T04:03:00.000Z,https://twitter.com/Yaseenaslam381/status/904555367929176065,904555367929176065,,False,2025-02-26T20:59:03.373527
Dinendra Haria,Dinendra Haria,https://twitter.com/Dinendra_Haria,"Making his point at today's cab drivers Uberprotest in Whitehall, London.
#uber#uberprotest… https://","#uber,#uberprotest",,False,False,2017-04-06T21:00:49.000Z,https://twitter.com/Dinendra_Haria/status/850090944275808256,850090944275808256,,False,2025-02-26T20:59:06.085508
OK Gift Store,OK Gift Store,https://twitter.com/okgiftstore,"""#SouthAfrica's taxis block roads to main airport in #Uberprotest#uberprotesthttp://s/idAFKBN16H0OY-OZATP…""","#SouthAfrica,#Uber,#uberprotest",,True,False,2017-03-10T15:26:05.000Z,https://twitter.com/okgiftstore/status/840222230659399680,840222230659399680,,False,2025-02-26T20:59:08.312540
#AfricaIsRising,#AfricaIsRising,https://twitter.com/Africa_IsRising,ReutersAfrica: #SouthAfrica's taxis block roads to main airport in #Uberprotest#uberprotest …,"#SouthAfrica,#Uber,#uberprotest",,True,False,2017-03-10T13:11:07.000Z,https://twitter.com/Africa_IsRising/status/840188265856696321,840188265856696321,,False,2025-02-26T20:59:13.831572
Africa24.it,Africa24.it,https://twitter.com/Africa24it,#South#Africa's taxis block roads to main airport in #Uberprotest#uberprotesthttps://http://,"#Uber,#uberprotest",https://pic.x.com/brih2fkDdh,True,False,2017-03-10T13:10:10.000Z,https://twitter.com/Africa24it/status/840188030132469760,840188030132469760,,False,2025-02-26T20:59:13.835580
Christa Eybers,Christa Eybers,https://twitter.com/ChristaEybers,#UberProtest Drivers here say other Uber drivers are afraid to join the protest because they don't want to be deactivated. CE,#UberProtest,,True,False,2017-03-10T07:53:47.000Z,https://twitter.com/ChristaEybers/status/840108405591224320,840108405591224320,,False,2025-02-26T20:59:17.879631
EWN Reporter,EWN Reporter,https://twitter.com/ewnreporter,#UberProtest Drivers here say other Uber drivers are afraid to join the protest because they don't want to be deactivated. CE,#UberProtest,,True,False,2017-03-10T07:52:12.000Z,https://twitter.com/ewnreporter/status/840108007224561668,840108007224561668,,False,2025-02-26T20:59:19.651884
POWER987News,POWER987News,https://twitter.com/POWER987News,"#UberProtest Drivers say they risk being deactivated for joining protest, outside Uber offices, today.",#UberProtest,,False,False,2017-03-10T07:36:05.000Z,https://twitter.com/POWER987News/status/840103955157807105,840103955157807105,,False,2025-02-26T20:59:23.434142
POWER987News,POWER987News,https://twitter.com/POWER987News,"#UberProtestUber drivers flagging down other Ubers, urging them to join protest in Parktown.",#UberProtest,,False,False,2017-03-10T07:32:17.000Z,https://twitter.com/POWER987News/status/840102997208133633,840102997208133633,,False,2025-02-26T20:59:23.434142
SporeLa News,SporeLa News,https://twitter.com/SingaporeLa,Rio comes to a standstill as #taxi#driversprotest#Uberhttp://st-global-news/3204-rio-comes-to-a-standstill-as-taxi-drivers-protest-uber…#uberProtest#ubered,"#taxi,#drivers,#Uber,#uberProtest,#ubered",,True,False,2016-04-03T13:38:39.000Z,https://twitter.com/SingaporeLa/status/716620933075570689,716620933075570689,,False,2025-02-26T20:59:23.434142
UPHD,UPHD,https://twitter.com/United_PHD,Statement from Jo Cox MP on Uber Leeds driver protesthttp://-jo-cox-mp-on-uber-leeds-driver-protest/…@Jo_Cox1#UberProtest#EnoughIsEnough,"#UberProtest,#EnoughIsEnough",@Jo_Cox1,False,False,2016-03-18T14:29:57.000Z,https://twitter.com/United_PHD/status/710835636694097921,710835636694097921,,False,2025-02-26T20:59:25.118574
Dave Craige,Dave Craige,https://twitter.com/davecraige,"Here is a #uberprotest video that most of the media missed. Check it out 

uber strike protest",#uberprotest,,True,False,2016-02-05T06:58:15.000Z,https://twitter.com/davecraige/status/695501674132037632,695501674132037632,,False,2025-02-26T20:59:28.159743
Yrants,Yrants,https://twitter.com/Yrantss,Uber Drivers Strike To Protest Company’s Fare Cuts http:// via #CBSNews#lyft#news#taxiprotest#UberProtest#uber,"#CBSNews,#lyft,#news,#taxiprotest,#UberProtest,#uber",,False,False,2016-02-02T15:01:54.000Z,https://twitter.com/Yrantss/status/694536224095236096,694536224095236096,,False,2025-02-26T20:59:31.120349
ZoominTV,ZoominTV,https://twitter.com/zoomintv_global,Taxi drivers furious at anti-#Uberprotest in Paris http://#UberProtest#Taxes,"#Uber,#UberProtest,#Taxes",,True,False,2016-01-27T21:00:23.000Z,https://twitter.com/zoomintv_global/status/692452113629089792,692452113629089792,,False,2025-02-26T20:59:31.123127
619 News Media,619 News Media,https://twitter.com/619NewsMedia,LIVE on #Periscope: #UberProtest#UberProtest in San Diego https://WGJueWFLZG58MVprS3pCWkJvQURLdt-wi9mUyJLMAVA2u68iw8MLJ6uBpTC2535VRu9zoIz6…,"#Periscope,#UberProtest,#Uber",,False,False,2016-01-16T00:19:30.000Z,https://twitter.com/619NewsMedia/status/688153567643840515,688153567643840515,,False,2025-02-26T20:59:34.004533
Protest Pin,Protest Pin,https://twitter.com/ProtestPin,"RT TheloniusPoon: Uberprotest today #uber#uberprotest#toronto#cityhall#protest @ Old City Hall Cenotaph, Toro… http://;","#uber,#uberprotest,#toronto,#cityhall,#protest",,False,False,2015-12-10T03:45:00.000Z,https://twitter.com/ProtestPin/status/674796933639221248,674796933639221248,,False,2025-02-26T20:59:34.008534
𝕊𝕒𝕞𝕦𝕖𝕝 𝕆𝕦𝕘𝕒,𝕊𝕒𝕞𝕦𝕖𝕝 𝕆𝕦𝕘𝕒,https://twitter.com/Ougasam,"Over 2,000 cab drivers converge in #Toronto to protest against taxi sharing app @Uber One of them here #uberprotest","#Toronto,#uberprotest",@Uber,True,False,2015-12-09T20:06:40.000Z,https://twitter.com/Ougasam/status/674681587703791617,674681587703791617,,False,2025-02-26T20:59:37.007343
Rational Gooner,Rational Gooner,https://twitter.com/YGKGooner,Cabs: Let's protestUber by slowing down and blocking major streets. People won't hate us. Makes sense. #uberprotest,#uberprotest,,False,False,2015-12-09T19:19:17.000Z,https://twitter.com/YGKGooner/status/674669663213735937,674669663213735937,,False,2025-02-26T20:59:41.105594
Kev,Kev,https://twitter.com/kebbin,Wow. University Ave downtown #Toronto is filled with angry taxis in a mass protest against #Uber. #YYZ#uberprotest,"#Toronto,#Uber,#YYZ,#uberprotest",,True,False,2015-12-09T18:27:35.000Z,https://twitter.com/kebbin/status/674656655221501952,674656655221501952,,False,2025-02-26T20:59:41.121355
Lisa,Lisa,https://twitter.com/YoungStreete,#taxi drivers  protest should be directed to #government who is over regulating them and not #uber drivers. #uberprotest#uber#TaxiDrivers,"#taxi,#government,#uber,#uberprotest,#uber,#TaxiDrivers",,False,False,2015-12-09T17:48:26.000Z,https://twitter.com/YoungStreete/status/674646802176548864,674646802176548864,,False,2025-02-26T20:59:44.631933
